"activity_id" "subject_id" "MEAN" "SD" "activity_label"
1 10 -0.111457959222656 0.473125152464582 "WALKING"
1 17 -0.155138040102344 0.469123581893226 "WALKING"
1 7 -0.0986843984898438 0.481669409021014 "WALKING"
1 4 -0.1553475409625 0.511454920446982 "WALKING"
1 27 -0.135113544166406 0.460316291032594 "WALKING"
1 26 -0.162221428170312 0.477825727085836 "WALKING"
1 29 -0.141446966971094 0.481753585572098 "WALKING"
1 4 -0.159602438185156 0.50462224185506 "WALKING"
1 17 -0.148865150960937 0.47385052055022 "WALKING"
1 27 -0.120261747313281 0.493762057777699 "WALKING"
1 4 -0.16640586036875 0.508522927955931 "WALKING"
1 23 -0.127070606756094 0.455692940708528 "WALKING"
1 27 -0.137399744265625 0.490365321467781 "WALKING"
1 10 -0.137158586727344 0.468172960935144 "WALKING"
1 27 -0.157058826208594 0.448746610942024 "WALKING"
1 10 -0.112652183807031 0.460843366287294 "WALKING"
1 17 -0.144685757632812 0.482473026394674 "WALKING"
1 17 -0.164363519435156 0.466224078625437 "WALKING"
1 27 -0.128192488117188 0.467842676556143 "WALKING"
1 27 -0.121826499511719 0.480657908821323 "WALKING"
1 4 -0.173897710578125 0.511480635312844 "WALKING"
1 4 -0.177742193419242 0.496228967922318 "WALKING"
1 17 -0.16319528983125 0.470080240059985 "WALKING"
1 10 -0.128300422008594 0.474550675231025 "WALKING"
1 4 -0.172791196135937 0.51074330818415 "WALKING"
1 4 -0.174637225670313 0.500586321524238 "WALKING"
1 17 -0.154901404135156 0.476622541149008 "WALKING"
1 17 -0.126129311955469 0.471225778552 "WALKING"
1 17 -0.157070465453125 0.461012518926183 "WALKING"
1 4 -0.17426184339375 0.523136523488944 "WALKING"
1 27 -0.136328723185938 0.447804898356203 "WALKING"
1 4 -0.163629181179375 0.517615699493599 "WALKING"
1 4 -0.155824706821875 0.493190205132695 "WALKING"
1 4 -0.161515741033281 0.505654920509301 "WALKING"
1 17 -0.146194749678906 0.489113945408045 "WALKING"
1 7 -0.150567364700625 0.477256355112392 "WALKING"
1 17 -0.156725937507812 0.503279753132655 "WALKING"
1 4 -0.149236215738281 0.537509687539126 "WALKING"
1 10 -0.137421223911719 0.467120730089371 "WALKING"
1 17 -0.140841118554688 0.46796620349026 "WALKING"
1 10 -0.113697034784375 0.471595754615761 "WALKING"
1 10 -0.100361502653906 0.482462920885625 "WALKING"
1 12 -0.154768875879687 0.481471698968714 "WALKING"
1 17 -0.157615772551016 0.469869482292132 "WALKING"
1 15 -0.164828648185625 0.490166756406685 "WALKING"
1 12 -0.154964096710156 0.481506850338627 "WALKING"
1 27 -0.142445052998437 0.481540089453728 "WALKING"
1 7 -0.124754573578906 0.477406260846136 "WALKING"
1 27 -0.155633590109375 0.503505569554494 "WALKING"
1 15 -0.166109072265625 0.500588755034143 "WALKING"
1 27 -0.130156966771875 0.467712814381721 "WALKING"
1 10 -0.138959713161367 0.476619769650637 "WALKING"
1 17 -0.147436994777344 0.482761131663561 "WALKING"
1 17 -0.169439124501563 0.478440891922112 "WALKING"
1 15 -0.139805792019531 0.52009141698339 "WALKING"
1 4 -0.172422068295313 0.52295462958531 "WALKING"
1 4 -0.169393498667969 0.508747055149155 "WALKING"
1 27 -0.156787743728125 0.4596699103089 "WALKING"
1 17 -0.164549043902344 0.48082723246472 "WALKING"
1 10 -0.123380914803906 0.471016813930966 "WALKING"
1 10 -0.12041565021875 0.473498035079704 "WALKING"
1 17 -0.1593401628125 0.465759018076057 "WALKING"
1 17 -0.160391932861719 0.47807596320231 "WALKING"
1 15 -0.158769227179687 0.517277137960081 "WALKING"
1 27 -0.143610319885938 0.460977787139563 "WALKING"
1 17 -0.127652802357031 0.48945465777477 "WALKING"
1 17 -0.16878765031875 0.478011920699595 "WALKING"
2 3 -0.205622611554688 0.517200179308575 "WALKING_UPSTAIRS"
2 22 -0.0994372935296875 0.484333122679192 "WALKING_UPSTAIRS"
2 25 -0.222687104476563 0.539526192842979 "WALKING_UPSTAIRS"
2 22 -0.118341204864844 0.46056311139535 "WALKING_UPSTAIRS"
2 30 -0.1736205022375 0.490271833634539 "WALKING_UPSTAIRS"
2 22 -0.100566121300781 0.463441067269937 "WALKING_UPSTAIRS"
2 30 -0.235360952385078 0.561264453454201 "WALKING_UPSTAIRS"
2 3 -0.191938588295078 0.530306794881573 "WALKING_UPSTAIRS"
2 19 -0.136361518226563 0.47318972645845 "WALKING_UPSTAIRS"
2 19 -0.105753096400781 0.452809720464774 "WALKING_UPSTAIRS"
2 19 -0.139211693678125 0.463730088645949 "WALKING_UPSTAIRS"
2 22 -0.125956522514063 0.489565081570637 "WALKING_UPSTAIRS"
2 1 -0.16685713290625 0.513077835604444 "WALKING_UPSTAIRS"
2 3 -0.19573322060625 0.521297478513148 "WALKING_UPSTAIRS"
2 19 -0.103464692110937 0.477358545122196 "WALKING_UPSTAIRS"
2 3 -0.168039632264844 0.48969674379197 "WALKING_UPSTAIRS"
2 22 -0.0849551612523437 0.505994495628406 "WALKING_UPSTAIRS"
2 22 -0.125862399758594 0.483576252937063 "WALKING_UPSTAIRS"
2 28 -0.180534450903906 0.465169962758092 "WALKING_UPSTAIRS"
2 19 -0.0961779849984375 0.459241013167453 "WALKING_UPSTAIRS"
2 3 -0.159646535748438 0.537123985025908 "WALKING_UPSTAIRS"
2 19 -0.0986889858351563 0.484615307558343 "WALKING_UPSTAIRS"
2 23 -0.118597651588281 0.481093122599505 "WALKING_UPSTAIRS"
2 22 -0.116356154648828 0.502652800273456 "WALKING_UPSTAIRS"
2 23 -0.125740055334375 0.494481191828245 "WALKING_UPSTAIRS"
2 19 -0.104060519346875 0.485305767001451 "WALKING_UPSTAIRS"
2 3 -0.181002906859375 0.528522029484198 "WALKING_UPSTAIRS"
2 3 -0.156727816077344 0.485552844225463 "WALKING_UPSTAIRS"
2 19 -0.0503657691164063 0.500639883887266 "WALKING_UPSTAIRS"
2 22 -0.0817708339546875 0.505736220207649 "WALKING_UPSTAIRS"
2 19 -0.0755217849273438 0.45285337198969 "WALKING_UPSTAIRS"
2 23 -0.145605005622656 0.463671836264871 "WALKING_UPSTAIRS"
2 19 -0.113063196547656 0.483416443760214 "WALKING_UPSTAIRS"
2 19 -0.117099900578125 0.459436983959328 "WALKING_UPSTAIRS"
2 28 -0.173288309484375 0.464195035068862 "WALKING_UPSTAIRS"
2 3 -0.177240809304687 0.500325811741561 "WALKING_UPSTAIRS"
2 30 -0.209424224936719 0.551984845156728 "WALKING_UPSTAIRS"
2 3 -0.171882991376562 0.517622146121946 "WALKING_UPSTAIRS"
2 3 -0.186662463916406 0.502305004985302 "WALKING_UPSTAIRS"
2 30 -0.215248617366406 0.557317453819681 "WALKING_UPSTAIRS"
2 22 -0.08478767041875 0.462539978900203 "WALKING_UPSTAIRS"
2 19 -0.101363955394531 0.487333165927856 "WALKING_UPSTAIRS"
2 22 -0.0916020290203906 0.475941827668672 "WALKING_UPSTAIRS"
2 22 -0.07693002894375 0.488088848361054 "WALKING_UPSTAIRS"
2 22 -0.108005618369766 0.470942483237574 "WALKING_UPSTAIRS"
2 23 -0.113889777329687 0.480425520484163 "WALKING_UPSTAIRS"
2 19 -0.0938185833484375 0.459194645870641 "WALKING_UPSTAIRS"
2 22 -0.0723724579734375 0.509708152671172 "WALKING_UPSTAIRS"
2 22 -0.119279044396406 0.485259079659484 "WALKING_UPSTAIRS"
2 1 -0.160186354385078 0.51982599025172 "WALKING_UPSTAIRS"
2 3 -0.144132102658594 0.494359234397059 "WALKING_UPSTAIRS"
2 3 -0.175631969832813 0.51356910773805 "WALKING_UPSTAIRS"
2 3 -0.200876656242188 0.501585648323545 "WALKING_UPSTAIRS"
2 3 -0.16379806334375 0.526386416091561 "WALKING_UPSTAIRS"
2 3 -0.186461697695234 0.530383601669383 "WALKING_UPSTAIRS"
2 19 -0.105308223570313 0.449742484367893 "WALKING_UPSTAIRS"
2 3 -0.18299969071875 0.525300959385895 "WALKING_UPSTAIRS"
2 19 -0.0565221610859375 0.473550439139875 "WALKING_UPSTAIRS"
2 3 -0.181758650689062 0.506941150875645 "WALKING_UPSTAIRS"
2 28 -0.1612378075375 0.476382435095672 "WALKING_UPSTAIRS"
2 22 -0.1026231803375 0.497488286825992 "WALKING_UPSTAIRS"
2 23 -0.161547750992266 0.476992208754654 "WALKING_UPSTAIRS"
2 23 -0.136115766421875 0.484991825916306 "WALKING_UPSTAIRS"
2 1 -0.174728623609375 0.499447841433104 "WALKING_UPSTAIRS"
2 22 -0.087891570596875 0.480163016229063 "WALKING_UPSTAIRS"
2 30 -0.228003990210156 0.534388134370514 "WALKING_UPSTAIRS"
2 12 -0.222902292975 0.503217135951655 "WALKING_UPSTAIRS"
2 3 -0.17109054721875 0.517657007714283 "WALKING_UPSTAIRS"
2 22 -0.081578829571875 0.518053195135223 "WALKING_UPSTAIRS"
2 3 -0.185516444015625 0.498070485549779 "WALKING_UPSTAIRS"
2 3 -0.214410625455469 0.534255602375494 "WALKING_UPSTAIRS"
2 3 -0.204413379664063 0.54516208269367 "WALKING_UPSTAIRS"
2 28 -0.141874128515625 0.491015750199664 "WALKING_UPSTAIRS"
2 1 -0.162398280972656 0.491420150137535 "WALKING_UPSTAIRS"
2 22 -0.112918337659531 0.492709844238734 "WALKING_UPSTAIRS"
2 1 -0.180971986209375 0.517263817829411 "WALKING_UPSTAIRS"
2 22 -0.0967752613392969 0.47911908739947 "WALKING_UPSTAIRS"
2 1 -0.151936266125781 0.490944396782966 "WALKING_UPSTAIRS"
2 1 -0.175017735516406 0.475998832746847 "WALKING_UPSTAIRS"
2 3 -0.178494035265625 0.514143083725072 "WALKING_UPSTAIRS"
2 3 -0.20052484953 0.499564320967534 "WALKING_UPSTAIRS"
2 22 -0.100105901274219 0.448161354736287 "WALKING_UPSTAIRS"
2 30 -0.198773808820313 0.557709507706653 "WALKING_UPSTAIRS"
2 3 -0.172130644046875 0.510688960366207 "WALKING_UPSTAIRS"
2 23 -0.166757364183594 0.479340949532873 "WALKING_UPSTAIRS"
2 21 -0.175348769041406 0.478725531463131 "WALKING_UPSTAIRS"
2 21 -0.168815303575 0.485710810322806 "WALKING_UPSTAIRS"
2 23 -0.174722569679687 0.476529902390463 "WALKING_UPSTAIRS"
2 22 -0.0749312283232813 0.503428535805289 "WALKING_UPSTAIRS"
2 3 -0.214122237441406 0.529702633116121 "WALKING_UPSTAIRS"
2 9 -0.160018820531875 0.53813324461198 "WALKING_UPSTAIRS"
2 9 -0.174643601276172 0.522725452424974 "WALKING_UPSTAIRS"
2 30 -0.221414169765625 0.55437318886894 "WALKING_UPSTAIRS"
2 22 -0.136126409990547 0.472723003459273 "WALKING_UPSTAIRS"
2 19 -0.110446802415 0.463972135911125 "WALKING_UPSTAIRS"
2 3 -0.168782874328906 0.515677520497106 "WALKING_UPSTAIRS"
2 19 -0.0558902456171875 0.464224159504728 "WALKING_UPSTAIRS"
2 1 -0.176904074476563 0.517267431050491 "WALKING_UPSTAIRS"
2 19 -0.102367873464062 0.467039550792369 "WALKING_UPSTAIRS"
2 3 -0.183636340971875 0.509986471287319 "WALKING_UPSTAIRS"
2 22 -0.0970564680398437 0.46466212808183 "WALKING_UPSTAIRS"
2 1 -0.179400653662422 0.51308776661501 "WALKING_UPSTAIRS"
2 23 -0.168944825423438 0.487033137002673 "WALKING_UPSTAIRS"
2 7 -0.153009483879297 0.519562408697292 "WALKING_UPSTAIRS"
2 23 -0.106616360446094 0.476349717209684 "WALKING_UPSTAIRS"
2 23 -0.089375634009375 0.472963058216958 "WALKING_UPSTAIRS"
2 30 -0.212050465821875 0.552304272207613 "WALKING_UPSTAIRS"
2 3 -0.171889746271094 0.497226985094469 "WALKING_UPSTAIRS"
2 22 -0.112015138086719 0.475572452277525 "WALKING_UPSTAIRS"
2 8 -0.113671135635938 0.487620949802868 "WALKING_UPSTAIRS"
2 8 -0.12911348334375 0.454376753441785 "WALKING_UPSTAIRS"
2 30 -0.2035106231125 0.543878883372752 "WALKING_UPSTAIRS"
2 28 -0.21183179716875 0.475107935976036 "WALKING_UPSTAIRS"
2 22 -0.0528910149223438 0.497419884339734 "WALKING_UPSTAIRS"
2 30 -0.234823655967187 0.578771979830207 "WALKING_UPSTAIRS"
2 23 -0.160832585938281 0.463744677066897 "WALKING_UPSTAIRS"
2 9 -0.166487352804687 0.530313303830625 "WALKING_UPSTAIRS"
2 5 -0.126261276788281 0.488896297937282 "WALKING_UPSTAIRS"
2 5 -0.117699635973437 0.487903249877154 "WALKING_UPSTAIRS"
2 1 -0.197393769564062 0.488208921080878 "WALKING_UPSTAIRS"
2 8 -0.0935997786109375 0.471599127571328 "WALKING_UPSTAIRS"
2 30 -0.20044299114375 0.543741209997167 "WALKING_UPSTAIRS"
2 3 -0.164969730833594 0.519910520690777 "WALKING_UPSTAIRS"
2 3 -0.173183330910937 0.519648473857167 "WALKING_UPSTAIRS"
2 3 -0.189323649895313 0.519882427950711 "WALKING_UPSTAIRS"
2 3 -0.196400059372891 0.501229662695336 "WALKING_UPSTAIRS"
2 22 -0.0863520118914062 0.490419657745814 "WALKING_UPSTAIRS"
2 21 -0.183948201441484 0.481195778916851 "WALKING_UPSTAIRS"
2 3 -0.205937875621875 0.514725609562567 "WALKING_UPSTAIRS"
2 3 -0.213178147305469 0.515768861379642 "WALKING_UPSTAIRS"
2 30 -0.138935770500781 0.477750982577844 "WALKING_UPSTAIRS"
2 25 -0.219540721578125 0.558377660980176 "WALKING_UPSTAIRS"
2 5 -0.131267053890625 0.462483721363923 "WALKING_UPSTAIRS"
2 1 -0.179697076253125 0.485970989743495 "WALKING_UPSTAIRS"
2 3 -0.152875751334922 0.516974585708396 "WALKING_UPSTAIRS"
2 3 -0.171851777717969 0.503454343036262 "WALKING_UPSTAIRS"
2 1 -0.168661567930469 0.5190595028678 "WALKING_UPSTAIRS"
2 23 -0.141262738320312 0.506066737969736 "WALKING_UPSTAIRS"
2 1 -0.174389168094531 0.491222265295257 "WALKING_UPSTAIRS"
2 1 -0.156808943683594 0.489298073505575 "WALKING_UPSTAIRS"
2 23 -0.156505565583594 0.46455881354907 "WALKING_UPSTAIRS"
2 23 -0.157918078475781 0.490599489576488 "WALKING_UPSTAIRS"
2 30 -0.160644234909375 0.489894323369646 "WALKING_UPSTAIRS"
2 3 -0.157326390517969 0.503303001084004 "WALKING_UPSTAIRS"
2 3 -0.1281398565 0.504123100956044 "WALKING_UPSTAIRS"
2 19 -0.160457391940625 0.478615497500071 "WALKING_UPSTAIRS"
2 5 -0.144673673916719 0.46540319910908 "WALKING_UPSTAIRS"
2 23 -0.139388496428906 0.489161914091533 "WALKING_UPSTAIRS"
2 25 -0.224002296107031 0.550103544512469 "WALKING_UPSTAIRS"
2 25 -0.234002673613047 0.563995203786072 "WALKING_UPSTAIRS"
2 28 -0.189605342405469 0.494548429671495 "WALKING_UPSTAIRS"
2 28 -0.20159678490625 0.482758439125482 "WALKING_UPSTAIRS"
2 25 -0.2328376576875 0.548072687320539 "WALKING_UPSTAIRS"
2 3 -0.221182170890625 0.526906001290144 "WALKING_UPSTAIRS"
2 7 -0.161214701551563 0.52173208882777 "WALKING_UPSTAIRS"
2 3 -0.166689042234375 0.50165152330926 "WALKING_UPSTAIRS"
2 11 -0.17210674631875 0.514948487056462 "WALKING_UPSTAIRS"
2 28 -0.167065503557812 0.49013447759126 "WALKING_UPSTAIRS"
2 25 -0.218777307064844 0.545716706563097 "WALKING_UPSTAIRS"
2 23 -0.115706685850781 0.465655757652171 "WALKING_UPSTAIRS"
2 22 -0.103640799979688 0.501075170083131 "WALKING_UPSTAIRS"
2 7 -0.153091431644531 0.515623098795915 "WALKING_UPSTAIRS"
2 3 -0.179896594760156 0.507275646510647 "WALKING_UPSTAIRS"
2 23 -0.171327366554687 0.501846925382865 "WALKING_UPSTAIRS"
2 23 -0.145623070462188 0.503448391346292 "WALKING_UPSTAIRS"
2 23 -0.117272640883281 0.51525455408182 "WALKING_UPSTAIRS"
2 21 -0.180602760411719 0.506565028699587 "WALKING_UPSTAIRS"
2 22 -0.0890661880390625 0.477002105170184 "WALKING_UPSTAIRS"
2 3 -0.203333476320312 0.532495813384885 "WALKING_UPSTAIRS"
2 21 -0.190988680541172 0.482864300901617 "WALKING_UPSTAIRS"
2 21 -0.200103156151953 0.481361288450308 "WALKING_UPSTAIRS"
2 30 -0.161201166066406 0.488148032293803 "WALKING_UPSTAIRS"
2 25 -0.186533349425703 0.548164573868968 "WALKING_UPSTAIRS"
2 3 -0.182120409813281 0.524040548245252 "WALKING_UPSTAIRS"
2 8 -0.0852612720632813 0.484767170764505 "WALKING_UPSTAIRS"
2 23 -0.158450896385391 0.484339558791089 "WALKING_UPSTAIRS"
2 9 -0.199376516791406 0.513083215318707 "WALKING_UPSTAIRS"
2 3 -0.177812436166406 0.524007689178034 "WALKING_UPSTAIRS"
2 23 -0.1333109823625 0.514235832695212 "WALKING_UPSTAIRS"
2 22 -0.0827405302046875 0.494021425839583 "WALKING_UPSTAIRS"
2 30 -0.235994066602344 0.568978294915794 "WALKING_UPSTAIRS"
2 30 -0.167852240259063 0.488410732988873 "WALKING_UPSTAIRS"
2 12 -0.209396944249297 0.513825080156551 "WALKING_UPSTAIRS"
2 12 -0.204556661666016 0.502604350323264 "WALKING_UPSTAIRS"
2 12 -0.211044783078125 0.529233025009834 "WALKING_UPSTAIRS"
2 8 -0.115937673324219 0.481637724581363 "WALKING_UPSTAIRS"
2 3 -0.174353636522656 0.50875278241649 "WALKING_UPSTAIRS"
2 12 -0.193445284069531 0.477439849930779 "WALKING_UPSTAIRS"
2 12 -0.205973188046094 0.479664540150989 "WALKING_UPSTAIRS"
2 6 -0.114677678096875 0.472941303486688 "WALKING_UPSTAIRS"
2 6 -0.123366600552344 0.485424850838502 "WALKING_UPSTAIRS"
2 25 -0.216359186078906 0.558845480738756 "WALKING_UPSTAIRS"
2 6 -0.113825818191172 0.467115043171349 "WALKING_UPSTAIRS"
2 25 -0.2329934245625 0.539965289003313 "WALKING_UPSTAIRS"
2 12 -0.193792126698672 0.499188545750225 "WALKING_UPSTAIRS"
2 25 -0.241993211886719 0.557790377907629 "WALKING_UPSTAIRS"
2 12 -0.174266505211719 0.498573332181459 "WALKING_UPSTAIRS"
2 11 -0.138555207453125 0.518125050307049 "WALKING_UPSTAIRS"
2 12 -0.206219899104687 0.50170910844266 "WALKING_UPSTAIRS"
2 12 -0.196129983340547 0.493683437109752 "WALKING_UPSTAIRS"
2 7 -0.160346716085938 0.51321306462015 "WALKING_UPSTAIRS"
2 3 -0.18935460490625 0.502565959610073 "WALKING_UPSTAIRS"
2 21 -0.164230134632812 0.504423735061573 "WALKING_UPSTAIRS"
2 3 -0.148574159222656 0.501082134994425 "WALKING_UPSTAIRS"
2 19 -0.100101561796875 0.448160035742419 "WALKING_UPSTAIRS"
2 4 -0.1739541088 0.498964218794148 "WALKING_UPSTAIRS"
2 4 -0.17726173564375 0.500216834095556 "WALKING_UPSTAIRS"
2 22 -0.0926872594111234 0.512520495207162 "WALKING_UPSTAIRS"
2 22 -0.102404178603155 0.487083670157908 "WALKING_UPSTAIRS"
2 19 -0.0864255965898438 0.442130382143952 "WALKING_UPSTAIRS"
2 19 -0.0634920420830469 0.468253107216424 "WALKING_UPSTAIRS"
2 21 -0.21149437010625 0.498552215549952 "WALKING_UPSTAIRS"
2 22 -0.113951439507969 0.478733646718587 "WALKING_UPSTAIRS"
2 8 -0.0901530313046875 0.494212231412021 "WALKING_UPSTAIRS"
2 25 -0.213412286089844 0.540046801278158 "WALKING_UPSTAIRS"
2 3 -0.170489471958594 0.519692493014337 "WALKING_UPSTAIRS"
2 7 -0.199424834911719 0.502478623515417 "WALKING_UPSTAIRS"
2 12 -0.174552199350781 0.506062916765286 "WALKING_UPSTAIRS"
2 12 -0.192829423341406 0.494211978952485 "WALKING_UPSTAIRS"
2 23 -0.161127732328125 0.474805914248795 "WALKING_UPSTAIRS"
2 7 -0.15520223794375 0.495419214267789 "WALKING_UPSTAIRS"
2 5 -0.171843815961328 0.503586640783513 "WALKING_UPSTAIRS"
2 5 -0.12997723176875 0.489887013040433 "WALKING_UPSTAIRS"
2 5 -0.136852573310156 0.514927402764235 "WALKING_UPSTAIRS"
2 5 -0.154931130599219 0.499834105763411 "WALKING_UPSTAIRS"
2 30 -0.234031262250781 0.542755606381064 "WALKING_UPSTAIRS"
2 30 -0.230772068532813 0.547175920086191 "WALKING_UPSTAIRS"
2 29 -0.166884714286719 0.494684272374732 "WALKING_UPSTAIRS"
2 30 -0.214593101067188 0.550191654578819 "WALKING_UPSTAIRS"
2 29 -0.189348794886719 0.491388499236008 "WALKING_UPSTAIRS"
2 5 -0.127558484609375 0.516855556214219 "WALKING_UPSTAIRS"
2 6 -0.112383655903906 0.488285061923751 "WALKING_UPSTAIRS"
2 19 -0.134284381892969 0.480086806992161 "WALKING_UPSTAIRS"
2 19 -0.15215426899375 0.528767908214766 "WALKING_UPSTAIRS"
2 19 -0.138045031430469 0.466359974037843 "WALKING_UPSTAIRS"
2 19 -0.140652539375 0.467256275894451 "WALKING_UPSTAIRS"
2 19 -0.159177474828125 0.493401015792277 "WALKING_UPSTAIRS"
2 12 -0.186541020939844 0.488357876887289 "WALKING_UPSTAIRS"
2 3 -0.15996664653125 0.510132859265594 "WALKING_UPSTAIRS"
2 3 -0.159601477017969 0.521091742473729 "WALKING_UPSTAIRS"
2 3 -0.165185216275 0.501797776036905 "WALKING_UPSTAIRS"
2 3 -0.16090482645 0.539301204583299 "WALKING_UPSTAIRS"
2 19 -0.140109106271328 0.466089245226549 "WALKING_UPSTAIRS"
2 19 -0.113866767773438 0.465408454286552 "WALKING_UPSTAIRS"
2 19 -0.156828921495312 0.478309280672916 "WALKING_UPSTAIRS"
2 5 -0.128799888234375 0.484548835801016 "WALKING_UPSTAIRS"
2 5 -0.142419684806719 0.486062502757659 "WALKING_UPSTAIRS"
2 22 -0.102050137756563 0.481593721848496 "WALKING_UPSTAIRS"
2 19 -0.104370478953125 0.439965509412787 "WALKING_UPSTAIRS"
2 5 -0.130983890686719 0.48281551578106 "WALKING_UPSTAIRS"
2 22 -0.114275612828125 0.482628251381667 "WALKING_UPSTAIRS"
2 23 -0.085287447946875 0.495396243893266 "WALKING_UPSTAIRS"
2 23 -0.103335991160938 0.511307594511021 "WALKING_UPSTAIRS"
2 22 -0.139922015539844 0.4865737988194 "WALKING_UPSTAIRS"
2 12 -0.185441274328125 0.513504008354363 "WALKING_UPSTAIRS"
2 9 -0.202389183595312 0.54278732287493 "WALKING_UPSTAIRS"
2 12 -0.19067038615625 0.499557294976227 "WALKING_UPSTAIRS"
2 21 -0.172707240504687 0.49628352876777 "WALKING_UPSTAIRS"
2 25 -0.214035769133125 0.543314896737961 "WALKING_UPSTAIRS"
2 12 -0.180723115103125 0.475943852324126 "WALKING_UPSTAIRS"
2 12 -0.178098687446094 0.473928011371415 "WALKING_UPSTAIRS"
2 7 -0.121357637921875 0.492673296323126 "WALKING_UPSTAIRS"
2 25 -0.211898914757813 0.555968481858563 "WALKING_UPSTAIRS"
2 25 -0.209626867382812 0.557012834094738 "WALKING_UPSTAIRS"
2 25 -0.207198156483594 0.54899823865552 "WALKING_UPSTAIRS"
2 25 -0.225228920112266 0.545863074059902 "WALKING_UPSTAIRS"
2 30 -0.163294538434375 0.515366611049551 "WALKING_UPSTAIRS"
2 30 -0.146995179971875 0.524025208717358 "WALKING_UPSTAIRS"
2 25 -0.190223611734375 0.556948491795217 "WALKING_UPSTAIRS"
2 25 -0.215584800557813 0.550101985868321 "WALKING_UPSTAIRS"
2 21 -0.150151154896094 0.51264104695401 "WALKING_UPSTAIRS"
2 5 -0.126965071063281 0.497114053638914 "WALKING_UPSTAIRS"
2 21 -0.183992237241016 0.496467430603702 "WALKING_UPSTAIRS"
2 21 -0.19100764309375 0.489476922069818 "WALKING_UPSTAIRS"
2 21 -0.1740158390625 0.468695729130455 "WALKING_UPSTAIRS"
2 21 -0.131237929010938 0.483516512540346 "WALKING_UPSTAIRS"
2 30 -0.191291942760875 0.553602682030742 "WALKING_UPSTAIRS"
2 28 -0.163840790078125 0.497996550944185 "WALKING_UPSTAIRS"
2 11 -0.171180715553906 0.500507753550339 "WALKING_UPSTAIRS"
2 28 -0.186080332078125 0.482929480029014 "WALKING_UPSTAIRS"
2 28 -0.197119494500391 0.491775295941965 "WALKING_UPSTAIRS"
2 28 -0.215511547159375 0.490325656773833 "WALKING_UPSTAIRS"
2 30 -0.202281660992188 0.53513352221047 "WALKING_UPSTAIRS"
2 19 -0.132887551265625 0.460230243528101 "WALKING_UPSTAIRS"
2 4 -0.174220897836797 0.517433973028245 "WALKING_UPSTAIRS"
2 28 -0.189350518476563 0.467013771471608 "WALKING_UPSTAIRS"
2 28 -0.197303289415625 0.471944205437521 "WALKING_UPSTAIRS"
2 5 -0.110302324032031 0.475243338697185 "WALKING_UPSTAIRS"
2 5 -0.116799181223594 0.477956404443482 "WALKING_UPSTAIRS"
2 28 -0.152850862078125 0.489755286659266 "WALKING_UPSTAIRS"
2 28 -0.152831966757812 0.47945142685161 "WALKING_UPSTAIRS"
2 22 -0.0925757313751562 0.489412874862004 "WALKING_UPSTAIRS"
2 4 -0.202874847357031 0.511160208487478 "WALKING_UPSTAIRS"
2 23 -0.134758527668828 0.468954569010895 "WALKING_UPSTAIRS"
2 7 -0.182529730275 0.522477549943296 "WALKING_UPSTAIRS"
2 12 -0.172469525885156 0.516567002268656 "WALKING_UPSTAIRS"
2 25 -0.212210479901562 0.543677425553465 "WALKING_UPSTAIRS"
2 28 -0.164779436429688 0.452831874350833 "WALKING_UPSTAIRS"
2 8 -0.0867097202890625 0.456782313346277 "WALKING_UPSTAIRS"
2 25 -0.21155558850625 0.54601093881186 "WALKING_UPSTAIRS"
2 3 -0.159473018173438 0.507695534356109 "WALKING_UPSTAIRS"
2 8 -0.119119098265625 0.470706728353085 "WALKING_UPSTAIRS"
2 8 -0.113888686236719 0.489431046589261 "WALKING_UPSTAIRS"
2 8 -0.07692772355 0.461717829227131 "WALKING_UPSTAIRS"
2 8 -0.0688337439342187 0.464745419886563 "WALKING_UPSTAIRS"
2 8 -0.0910892264804688 0.456219258698927 "WALKING_UPSTAIRS"
2 8 -0.1008639544125 0.461494534488572 "WALKING_UPSTAIRS"
2 8 -0.08575819051875 0.455992204945979 "WALKING_UPSTAIRS"
2 8 -0.063832245359375 0.461254438254219 "WALKING_UPSTAIRS"
2 8 -0.078929143183125 0.473400919331154 "WALKING_UPSTAIRS"
2 22 -0.11479593655625 0.482652207596071 "WALKING_UPSTAIRS"
2 22 -0.107997392678906 0.479376128983985 "WALKING_UPSTAIRS"
2 12 -0.222073419674219 0.489895173497026 "WALKING_UPSTAIRS"
2 3 -0.207587958123437 0.525967077528646 "WALKING_UPSTAIRS"
2 30 -0.221236926890625 0.538860195339419 "WALKING_UPSTAIRS"
2 30 -0.221557733757031 0.540576533798358 "WALKING_UPSTAIRS"
2 30 -0.202721730924688 0.533873534723999 "WALKING_UPSTAIRS"
2 30 -0.191055628114844 0.527611648426359 "WALKING_UPSTAIRS"
2 3 -0.210144261638906 0.516756096738056 "WALKING_UPSTAIRS"
2 3 -0.200885132265625 0.518344248605865 "WALKING_UPSTAIRS"
2 19 -0.113671090817188 0.482852216061659 "WALKING_UPSTAIRS"
2 19 -0.138135406380469 0.479183897720055 "WALKING_UPSTAIRS"
2 5 -0.153366571476562 0.480683918003641 "WALKING_UPSTAIRS"
2 30 -0.207037461567187 0.525844238254016 "WALKING_UPSTAIRS"
2 30 -0.206361477188094 0.542111736656282 "WALKING_UPSTAIRS"
2 2 -0.186607919178906 0.464680862217045 "WALKING_UPSTAIRS"
